augmentation,px,model,class,precision,recall,f1,support
aug_light,64,mobilenet_v2,warts,1.0,0.2,0.3333333333333333,20.0
aug_light,80,mobilenet_v2,atopic_dermatitis,0.64,0.8,0.7111111111111111,20.0
aug_light,80,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
aug_light,80,mobilenet_v2,prickly_heat,0.7692307692307693,1.0,0.8695652173913043,20.0
aug_light,80,mobilenet_v2,sarcoptes_scabiei,0.7857142857142857,0.55,0.6470588235294118,20.0
aug_light,80,mobilenet_v2,tinea_corporis,0.3448275862068966,0.5,0.40816326530612246,20.0
aug_light,80,mobilenet_v2,warts,0.6666666666666666,0.2,0.3076923076923077,20.0
aug_light,96,mobilenet_v2,atopic_dermatitis,0.6428571428571429,0.9,0.75,20.0
aug_light,96,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
aug_light,96,mobilenet_v2,prickly_heat,1.0,0.85,0.918918918918919,20.0
aug_light,96,mobilenet_v2,sarcoptes_scabiei,0.6470588235294118,0.55,0.5945945945945946,20.0
aug_light,96,mobilenet_v2,tinea_corporis,0.34615384615384615,0.45,0.391304347826087,20.0
aug_light,96,mobilenet_v2,warts,1.0,0.6,0.75,20.0
aug_light,112,mobilenet_v2,atopic_dermatitis,0.75,0.75,0.75,20.0
aug_light,112,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
aug_light,112,mobilenet_v2,prickly_heat,0.8181818181818182,0.9,0.8571428571428571,20.0
aug_light,112,mobilenet_v2,sarcoptes_scabiei,0.55,0.55,0.55,20.0
aug_light,112,mobilenet_v2,tinea_corporis,0.42857142857142855,0.6,0.5,20.0
aug_light,112,mobilenet_v2,warts,0.5714285714285714,0.2,0.2962962962962963,20.0
aug_light,128,mobilenet_v2,atopic_dermatitis,0.6923076923076923,0.9,0.782608695652174,20.0
aug_light,128,mobilenet_v2,impetigo,1.0,0.9,0.9473684210526315,20.0
aug_light,128,mobilenet_v2,prickly_heat,0.95,0.95,0.95,20.0
aug_light,128,mobilenet_v2,sarcoptes_scabiei,0.7272727272727273,0.4,0.5161290322580645,20.0
aug_light,128,mobilenet_v2,tinea_corporis,0.3333333333333333,0.45,0.3829787234042553,20.0
aug_light,128,mobilenet_v2,warts,0.7222222222222222,0.65,0.6842105263157895,20.0
aug_light,160,mobilenet_v2,atopic_dermatitis,0.6129032258064516,0.95,0.7450980392156863,20.0
aug_light,160,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
aug_light,160,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,160,mobilenet_v2,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,20.0
aug_light,160,mobilenet_v2,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,20.0
aug_light,160,mobilenet_v2,warts,0.9166666666666666,0.55,0.6875,20.0
aug_light,192,mobilenet_v2,atopic_dermatitis,0.625,1.0,0.7692307692307693,20.0
aug_light,192,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
aug_light,192,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,192,mobilenet_v2,sarcoptes_scabiei,0.9090909090909091,0.5,0.6451612903225806,20.0
aug_light,192,mobilenet_v2,tinea_corporis,0.46153846153846156,0.6,0.5217391304347826,20.0
aug_light,192,mobilenet_v2,warts,0.9,0.45,0.6,20.0
aug_light,224,mobilenet_v2,atopic_dermatitis,0.5769230769230769,0.75,0.6521739130434783,20.0
aug_light,224,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
aug_light,224,mobilenet_v2,prickly_heat,0.9473684210526315,0.9,0.9230769230769231,20.0
aug_light,224,mobilenet_v2,sarcoptes_scabiei,0.8,0.6,0.6857142857142857,20.0
aug_light,224,mobilenet_v2,tinea_corporis,0.4482758620689655,0.65,0.5306122448979592,20.0
aug_light,224,mobilenet_v2,warts,1.0,0.55,0.7096774193548387,20.0
aug_light,256,mobilenet_v2,atopic_dermatitis,0.625,1.0,0.7692307692307693,20.0
aug_light,256,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
aug_light,256,mobilenet_v2,prickly_heat,0.9473684210526315,0.9,0.9230769230769231,20.0
aug_light,256,mobilenet_v2,sarcoptes_scabiei,0.8,0.6,0.6857142857142857,20.0
aug_light,256,mobilenet_v2,tinea_corporis,0.6,0.6,0.6,20.0
aug_light,256,mobilenet_v2,warts,1.0,0.7,0.8235294117647058,20.0
aug_light,299,mobilenet_v2,atopic_dermatitis,0.6923076923076923,0.9,0.782608695652174,20.0
aug_light,299,mobilenet_v2,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,299,mobilenet_v2,prickly_heat,0.9444444444444444,0.85,0.8947368421052632,20.0
aug_light,299,mobilenet_v2,sarcoptes_scabiei,0.8333333333333334,0.5,0.625,20.0
aug_light,299,mobilenet_v2,tinea_corporis,0.41379310344827586,0.6,0.4897959183673469,20.0
aug_light,299,mobilenet_v2,warts,0.8571428571428571,0.6,0.7058823529411765,20.0
aug_light,32,resnet50,atopic_dermatitis,0.6956521739130435,0.8,0.7441860465116279,20.0
aug_light,32,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
aug_light,32,resnet50,prickly_heat,0.8695652173913043,1.0,0.9302325581395349,20.0
aug_light,32,resnet50,sarcoptes_scabiei,0.7222222222222222,0.65,0.6842105263157895,20.0
aug_light,32,resnet50,tinea_corporis,0.65,0.65,0.65,20.0
aug_light,32,resnet50,warts,0.9285714285714286,0.65,0.7647058823529411,20.0
aug_light,40,resnet50,atopic_dermatitis,0.6428571428571429,0.9,0.75,20.0
aug_light,40,resnet50,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
aug_light,40,resnet50,prickly_heat,0.8,1.0,0.8888888888888888,20.0
aug_light,40,resnet50,sarcoptes_scabiei,0.7857142857142857,0.55,0.6470588235294118,20.0
aug_light,40,resnet50,tinea_corporis,0.5789473684210527,0.55,0.5641025641025641,20.0
aug_light,40,resnet50,warts,0.9090909090909091,0.5,0.6451612903225806,20.0
aug_light,48,resnet50,atopic_dermatitis,0.7619047619047619,0.8,0.7804878048780488,20.0
aug_light,48,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
aug_light,48,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,48,resnet50,sarcoptes_scabiei,0.7894736842105263,0.75,0.7692307692307693,20.0
aug_light,48,resnet50,tinea_corporis,0.5357142857142857,0.75,0.625,20.0
aug_light,48,resnet50,warts,1.0,0.45,0.6206896551724138,20.0
aug_light,56,resnet50,atopic_dermatitis,0.7727272727272727,0.85,0.8095238095238095,20.0
aug_light,56,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,56,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,56,resnet50,sarcoptes_scabiei,0.76,0.95,0.8444444444444444,20.0
aug_light,56,resnet50,tinea_corporis,0.6190476190476191,0.65,0.6341463414634146,20.0
aug_light,56,resnet50,warts,1.0,0.55,0.7096774193548387,20.0
aug_light,64,resnet50,atopic_dermatitis,0.7647058823529411,0.65,0.7027027027027027,20.0
aug_light,64,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,64,resnet50,prickly_heat,1.0,1.0,1.0,20.0
aug_light,64,resnet50,sarcoptes_scabiei,0.85,0.85,0.85,20.0
aug_light,64,resnet50,tinea_corporis,0.4838709677419355,0.75,0.5882352941176471,20.0
aug_light,64,resnet50,warts,0.9166666666666666,0.55,0.6875,20.0
aug_light,80,resnet50,atopic_dermatitis,0.9285714285714286,0.65,0.7647058823529411,20.0
aug_light,80,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,80,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,80,resnet50,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,20.0
aug_light,80,resnet50,tinea_corporis,0.4473684210526316,0.85,0.5862068965517241,20.0
aug_light,80,resnet50,warts,0.8333333333333334,0.5,0.625,20.0
aug_light,96,resnet50,atopic_dermatitis,0.7777777777777778,0.7,0.7368421052631579,20.0
aug_light,96,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,96,resnet50,prickly_heat,1.0,1.0,1.0,20.0
aug_light,96,resnet50,sarcoptes_scabiei,0.9285714285714286,0.65,0.7647058823529411,20.0
aug_light,96,resnet50,tinea_corporis,0.5,0.75,0.6,20.0
aug_light,96,resnet50,warts,0.7222222222222222,0.65,0.6842105263157895,20.0
aug_light,112,resnet50,atopic_dermatitis,0.8095238095238095,0.85,0.8292682926829268,20.0
aug_light,112,resnet50,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,112,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,112,resnet50,sarcoptes_scabiei,0.8888888888888888,0.8,0.8421052631578947,20.0
aug_light,112,resnet50,tinea_corporis,0.5357142857142857,0.75,0.625,20.0
aug_light,112,resnet50,warts,1.0,0.55,0.7096774193548387,20.0
aug_light,128,resnet50,atopic_dermatitis,0.6451612903225806,1.0,0.7843137254901961,20.0
aug_light,128,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,128,resnet50,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
aug_light,128,resnet50,sarcoptes_scabiei,0.9285714285714286,0.65,0.7647058823529411,20.0
aug_light,128,resnet50,tinea_corporis,0.7,0.7,0.7,20.0
aug_light,128,resnet50,warts,1.0,0.65,0.7878787878787878,20.0
aug_light,160,resnet50,atopic_dermatitis,0.6666666666666666,1.0,0.8,20.0
aug_light,160,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,160,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,160,resnet50,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,20.0
aug_light,160,resnet50,tinea_corporis,0.5454545454545454,0.6,0.5714285714285714,20.0
aug_light,160,resnet50,warts,1.0,0.6,0.75,20.0
aug_light,192,resnet50,atopic_dermatitis,0.782608695652174,0.9,0.8372093023255814,20.0
aug_light,192,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,192,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
aug_light,192,resnet50,sarcoptes_scabiei,0.9444444444444444,0.85,0.8947368421052632,20.0
aug_light,192,resnet50,tinea_corporis,0.625,0.75,0.6818181818181818,20.0
aug_light,192,resnet50,warts,1.0,0.7,0.8235294117647058,20.0
aug_light,224,resnet50,atopic_dermatitis,0.6551724137931034,0.95,0.7755102040816326,20.0
aug_light,224,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,224,resnet50,prickly_heat,1.0,1.0,1.0,20.0
aug_light,224,resnet50,sarcoptes_scabiei,0.875,0.7,0.7777777777777778,20.0
aug_light,224,resnet50,tinea_corporis,0.4444444444444444,0.6,0.5106382978723404,20.0
aug_light,224,resnet50,warts,1.0,0.4,0.5714285714285714,20.0
aug_light,256,resnet50,atopic_dermatitis,0.7407407407407407,1.0,0.851063829787234,20.0
aug_light,256,resnet50,impetigo,1.0,0.95,0.9743589743589743,20.0
aug_light,256,resnet50,prickly_heat,1.0,1.0,1.0,20.0
aug_light,256,resnet50,sarcoptes_scabiei,1.0,0.9,0.9473684210526315,20.0
aug_light,256,resnet50,tinea_corporis,0.6363636363636364,0.7,0.6666666666666666,20.0
aug_light,256,resnet50,warts,1.0,0.7,0.8235294117647058,20.0
aug_light,299,resnet50,atopic_dermatitis,0.8333333333333334,0.75,0.7894736842105263,20.0
aug_light,299,resnet50,impetigo,1.0,1.0,1.0,20.0
aug_light,299,resnet50,prickly_heat,1.0,1.0,1.0,20.0
aug_light,299,resnet50,sarcoptes_scabiei,1.0,0.95,0.9743589743589743,20.0
aug_light,299,resnet50,tinea_corporis,0.5483870967741935,0.85,0.6666666666666666,20.0
aug_light,299,resnet50,warts,1.0,0.6,0.75,20.0
noaug,32,densenet121,atopic_dermatitis,0.6363636363636364,0.7,0.6666666666666666,20.0
noaug,32,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,32,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,32,densenet121,sarcoptes_scabiei,0.6,0.6,0.6,20.0
noaug,32,densenet121,tinea_corporis,0.5,0.65,0.5652173913043478,20.0
noaug,32,densenet121,warts,0.8888888888888888,0.4,0.5517241379310345,20.0
noaug,40,densenet121,atopic_dermatitis,0.6,0.75,0.6666666666666666,20.0
noaug,40,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,40,densenet121,prickly_heat,1.0,1.0,1.0,20.0
noaug,40,densenet121,sarcoptes_scabiei,0.7142857142857143,0.5,0.5882352941176471,20.0
noaug,40,densenet121,tinea_corporis,0.5,0.7,0.5833333333333334,20.0
noaug,40,densenet121,warts,1.0,0.55,0.7096774193548387,20.0
noaug,48,densenet121,atopic_dermatitis,0.5769230769230769,0.75,0.6521739130434783,20.0
noaug,48,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,48,densenet121,prickly_heat,1.0,1.0,1.0,20.0
noaug,48,densenet121,sarcoptes_scabiei,0.8888888888888888,0.4,0.5517241379310345,20.0
noaug,48,densenet121,tinea_corporis,0.45161290322580644,0.7,0.5490196078431373,20.0
noaug,48,densenet121,warts,0.9166666666666666,0.55,0.6875,20.0
noaug,56,densenet121,atopic_dermatitis,0.5909090909090909,0.65,0.6190476190476191,20.0
noaug,56,densenet121,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,56,densenet121,prickly_heat,1.0,1.0,1.0,20.0
noaug,56,densenet121,sarcoptes_scabiei,0.8125,0.65,0.7222222222222222,20.0
noaug,56,densenet121,tinea_corporis,0.45161290322580644,0.7,0.5490196078431373,20.0
noaug,56,densenet121,warts,1.0,0.4,0.5714285714285714,20.0
noaug,64,densenet121,atopic_dermatitis,0.6,0.75,0.6666666666666666,20.0
noaug,64,densenet121,impetigo,0.8333333333333334,1.0,0.9090909090909091,20.0
noaug,64,densenet121,prickly_heat,1.0,1.0,1.0,20.0
noaug,64,densenet121,sarcoptes_scabiei,0.7857142857142857,0.55,0.6470588235294118,20.0
noaug,64,densenet121,tinea_corporis,0.56,0.7,0.6222222222222222,20.0
noaug,64,densenet121,warts,0.8333333333333334,0.5,0.625,20.0
noaug,80,densenet121,atopic_dermatitis,0.6666666666666666,0.8,0.7272727272727273,20.0
noaug,80,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,80,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,densenet121,sarcoptes_scabiei,0.8666666666666667,0.65,0.7428571428571429,20.0
noaug,80,densenet121,tinea_corporis,0.4074074074074074,0.55,0.46808510638297873,20.0
noaug,80,densenet121,warts,0.9090909090909091,0.5,0.6451612903225806,20.0
noaug,96,densenet121,atopic_dermatitis,0.6071428571428571,0.85,0.7083333333333334,20.0
noaug,96,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,96,densenet121,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,96,densenet121,sarcoptes_scabiei,1.0,0.75,0.8571428571428571,20.0
noaug,96,densenet121,tinea_corporis,0.7,0.7,0.7,20.0
noaug,96,densenet121,warts,1.0,0.65,0.7878787878787878,20.0
noaug,112,densenet121,atopic_dermatitis,0.7391304347826086,0.85,0.7906976744186046,20.0
noaug,112,densenet121,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,112,densenet121,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,112,densenet121,sarcoptes_scabiei,1.0,0.65,0.7878787878787878,20.0
noaug,112,densenet121,tinea_corporis,0.5769230769230769,0.75,0.6521739130434783,20.0
noaug,112,densenet121,warts,1.0,0.75,0.8571428571428571,20.0
noaug,128,densenet121,atopic_dermatitis,0.7894736842105263,0.75,0.7692307692307693,20.0
noaug,128,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,128,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,128,densenet121,sarcoptes_scabiei,1.0,0.65,0.7878787878787878,20.0
noaug,128,densenet121,tinea_corporis,0.5483870967741935,0.85,0.6666666666666666,20.0
noaug,128,densenet121,warts,1.0,0.7,0.8235294117647058,20.0
noaug,160,densenet121,atopic_dermatitis,0.68,0.85,0.7555555555555555,20.0
noaug,160,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,160,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,160,densenet121,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,20.0
noaug,160,densenet121,tinea_corporis,0.7,0.7,0.7,20.0
noaug,160,densenet121,warts,1.0,0.65,0.7878787878787878,20.0
noaug,192,densenet121,atopic_dermatitis,0.68,0.85,0.7555555555555555,20.0
noaug,192,densenet121,impetigo,1.0,1.0,1.0,20.0
noaug,192,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,192,densenet121,sarcoptes_scabiei,0.9444444444444444,0.85,0.8947368421052632,20.0
noaug,192,densenet121,tinea_corporis,0.6086956521739131,0.7,0.6511627906976745,20.0
noaug,192,densenet121,warts,0.9230769230769231,0.6,0.7272727272727273,20.0
noaug,224,densenet121,atopic_dermatitis,0.72,0.9,0.8,20.0
noaug,224,densenet121,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,224,densenet121,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,224,densenet121,sarcoptes_scabiei,1.0,0.85,0.918918918918919,20.0
noaug,224,densenet121,tinea_corporis,0.6666666666666666,0.7,0.6829268292682927,20.0
noaug,224,densenet121,warts,0.9285714285714286,0.65,0.7647058823529411,20.0
noaug,256,densenet121,atopic_dermatitis,0.5714285714285714,1.0,0.7272727272727273,20.0
noaug,256,densenet121,impetigo,1.0,1.0,1.0,20.0
noaug,256,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,256,densenet121,sarcoptes_scabiei,0.9285714285714286,0.65,0.7647058823529411,20.0
noaug,256,densenet121,tinea_corporis,0.631578947368421,0.6,0.6153846153846154,20.0
noaug,256,densenet121,warts,1.0,0.55,0.7096774193548387,20.0
noaug,299,densenet121,atopic_dermatitis,0.7307692307692307,0.95,0.8260869565217391,20.0
noaug,299,densenet121,impetigo,1.0,1.0,1.0,20.0
noaug,299,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,299,densenet121,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,20.0
noaug,299,densenet121,tinea_corporis,0.8571428571428571,0.6,0.7058823529411765,20.0
noaug,299,densenet121,warts,0.95,0.95,0.95,20.0
noaug,32,efficientnet_b0,atopic_dermatitis,0.6363636363636364,0.35,0.45161290322580644,20.0
noaug,32,efficientnet_b0,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,32,efficientnet_b0,prickly_heat,0.9,0.9,0.9,20.0
noaug,32,efficientnet_b0,sarcoptes_scabiei,0.44,0.55,0.4888888888888889,20.0
noaug,32,efficientnet_b0,tinea_corporis,0.46875,0.75,0.5769230769230769,20.0
noaug,32,efficientnet_b0,warts,0.7,0.35,0.4666666666666667,20.0
noaug,40,efficientnet_b0,atopic_dermatitis,0.6296296296296297,0.85,0.723404255319149,20.0
noaug,40,efficientnet_b0,impetigo,0.8,1.0,0.8888888888888888,20.0
noaug,40,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,40,efficientnet_b0,sarcoptes_scabiei,0.6111111111111112,0.55,0.5789473684210527,20.0
noaug,40,efficientnet_b0,tinea_corporis,0.6,0.6,0.6,20.0
noaug,40,efficientnet_b0,warts,1.0,0.45,0.6206896551724138,20.0
noaug,48,efficientnet_b0,atopic_dermatitis,0.6666666666666666,0.7,0.6829268292682927,20.0
noaug,48,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,48,efficientnet_b0,prickly_heat,1.0,1.0,1.0,20.0
noaug,48,efficientnet_b0,sarcoptes_scabiei,0.6,0.6,0.6,20.0
noaug,48,efficientnet_b0,tinea_corporis,0.42857142857142855,0.6,0.5,20.0
noaug,48,efficientnet_b0,warts,0.9,0.45,0.6,20.0
noaug,56,efficientnet_b0,atopic_dermatitis,0.7142857142857143,0.75,0.7317073170731707,20.0
noaug,56,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,56,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,56,efficientnet_b0,sarcoptes_scabiei,0.7647058823529411,0.65,0.7027027027027027,20.0
noaug,56,efficientnet_b0,tinea_corporis,0.4838709677419355,0.75,0.5882352941176471,20.0
noaug,56,efficientnet_b0,warts,0.8888888888888888,0.4,0.5517241379310345,20.0
noaug,64,efficientnet_b0,atopic_dermatitis,0.68,0.85,0.7555555555555555,20.0
noaug,64,efficientnet_b0,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,64,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,64,efficientnet_b0,sarcoptes_scabiei,0.8333333333333334,0.5,0.625,20.0
noaug,64,efficientnet_b0,tinea_corporis,0.4642857142857143,0.65,0.5416666666666666,20.0
noaug,64,efficientnet_b0,warts,0.9090909090909091,0.5,0.6451612903225806,20.0
noaug,80,efficientnet_b0,atopic_dermatitis,0.6785714285714286,0.95,0.7916666666666666,20.0
noaug,80,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,efficientnet_b0,sarcoptes_scabiei,0.8666666666666667,0.65,0.7428571428571429,20.0
noaug,80,efficientnet_b0,tinea_corporis,0.55,0.55,0.55,20.0
noaug,80,efficientnet_b0,warts,0.8666666666666667,0.65,0.7428571428571429,20.0
noaug,96,efficientnet_b0,atopic_dermatitis,0.6538461538461539,0.85,0.7391304347826086,20.0
noaug,96,efficientnet_b0,impetigo,1.0,1.0,1.0,20.0
noaug,96,efficientnet_b0,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
