augmentation,px,model,class,precision,recall,f1,support
noaug,96,efficientnet_b0,sarcoptes_scabiei,0.6842105263157895,0.65,0.6666666666666666,20.0
noaug,96,efficientnet_b0,tinea_corporis,0.45,0.45,0.45,20.0
noaug,96,efficientnet_b0,warts,0.8461538461538461,0.55,0.6666666666666666,20.0
noaug,112,efficientnet_b0,atopic_dermatitis,0.7142857142857143,0.75,0.7317073170731707,20.0
noaug,112,efficientnet_b0,impetigo,1.0,1.0,1.0,20.0
noaug,112,efficientnet_b0,prickly_heat,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,112,efficientnet_b0,sarcoptes_scabiei,0.8095238095238095,0.85,0.8292682926829268,20.0
noaug,112,efficientnet_b0,tinea_corporis,0.5,0.55,0.5238095238095238,20.0
noaug,112,efficientnet_b0,warts,0.9230769230769231,0.6,0.7272727272727273,20.0
noaug,128,efficientnet_b0,atopic_dermatitis,0.6333333333333333,0.95,0.76,20.0
noaug,128,efficientnet_b0,impetigo,1.0,1.0,1.0,20.0
noaug,128,efficientnet_b0,prickly_heat,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,128,efficientnet_b0,sarcoptes_scabiei,0.8235294117647058,0.7,0.7567567567567568,20.0
noaug,128,efficientnet_b0,tinea_corporis,0.6111111111111112,0.55,0.5789473684210527,20.0
noaug,128,efficientnet_b0,warts,1.0,0.6,0.75,20.0
noaug,160,efficientnet_b0,atopic_dermatitis,0.6785714285714286,0.95,0.7916666666666666,20.0
noaug,160,efficientnet_b0,impetigo,1.0,1.0,1.0,20.0
noaug,160,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,160,efficientnet_b0,sarcoptes_scabiei,1.0,0.55,0.7096774193548387,20.0
noaug,160,efficientnet_b0,tinea_corporis,0.5925925925925926,0.8,0.6808510638297872,20.0
noaug,160,efficientnet_b0,warts,1.0,0.65,0.7878787878787878,20.0
noaug,192,efficientnet_b0,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,20.0
noaug,192,efficientnet_b0,impetigo,1.0,1.0,1.0,20.0
noaug,192,efficientnet_b0,prickly_heat,1.0,1.0,1.0,20.0
noaug,192,efficientnet_b0,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,20.0
noaug,192,efficientnet_b0,tinea_corporis,0.6190476190476191,0.65,0.6341463414634146,20.0
noaug,192,efficientnet_b0,warts,1.0,0.65,0.7878787878787878,20.0
noaug,224,efficientnet_b0,atopic_dermatitis,0.75,0.9,0.8181818181818182,20.0
noaug,224,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,224,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,224,efficientnet_b0,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,20.0
noaug,224,efficientnet_b0,tinea_corporis,0.5185185185185185,0.7,0.5957446808510638,20.0
noaug,224,efficientnet_b0,warts,1.0,0.6,0.75,20.0
noaug,256,efficientnet_b0,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,20.0
noaug,256,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,256,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,256,efficientnet_b0,sarcoptes_scabiei,1.0,0.75,0.8571428571428571,20.0
noaug,256,efficientnet_b0,tinea_corporis,0.5416666666666666,0.65,0.5909090909090909,20.0
noaug,256,efficientnet_b0,warts,1.0,0.6,0.75,20.0
noaug,299,efficientnet_b0,atopic_dermatitis,0.7692307692307693,1.0,0.8695652173913043,20.0
noaug,299,efficientnet_b0,impetigo,1.0,1.0,1.0,20.0
noaug,299,efficientnet_b0,prickly_heat,1.0,1.0,1.0,20.0
noaug,299,efficientnet_b0,sarcoptes_scabiei,0.9047619047619048,0.95,0.926829268292683,20.0
noaug,299,efficientnet_b0,tinea_corporis,0.7368421052631579,0.7,0.717948717948718,20.0
noaug,299,efficientnet_b0,warts,1.0,0.7,0.8235294117647058,20.0
noaug,80,inception_v3,atopic_dermatitis,0.7407407407407407,1.0,0.851063829787234,20.0
noaug,80,inception_v3,impetigo,0.8333333333333334,1.0,0.9090909090909091,20.0
noaug,80,inception_v3,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,inception_v3,sarcoptes_scabiei,0.5454545454545454,0.3,0.3870967741935484,20.0
noaug,80,inception_v3,tinea_corporis,0.52,0.65,0.5777777777777777,20.0
noaug,80,inception_v3,warts,0.8333333333333334,0.5,0.625,20.0
noaug,96,inception_v3,atopic_dermatitis,0.6071428571428571,0.85,0.7083333333333334,20.0
noaug,96,inception_v3,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,96,inception_v3,prickly_heat,1.0,1.0,1.0,20.0
noaug,96,inception_v3,sarcoptes_scabiei,0.7692307692307693,0.5,0.6060606060606061,20.0
noaug,96,inception_v3,tinea_corporis,0.5,0.65,0.5652173913043478,20.0
noaug,96,inception_v3,warts,0.9090909090909091,0.5,0.6451612903225806,20.0
noaug,112,inception_v3,atopic_dermatitis,0.6071428571428571,0.85,0.7083333333333334,20.0
noaug,112,inception_v3,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,112,inception_v3,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,112,inception_v3,sarcoptes_scabiei,0.7333333333333333,0.55,0.6285714285714286,20.0
noaug,112,inception_v3,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,20.0
noaug,112,inception_v3,warts,1.0,0.65,0.7878787878787878,20.0
noaug,128,inception_v3,atopic_dermatitis,0.5925925925925926,0.8,0.6808510638297872,20.0
noaug,128,inception_v3,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,128,inception_v3,prickly_heat,1.0,1.0,1.0,20.0
noaug,128,inception_v3,sarcoptes_scabiei,0.7692307692307693,0.5,0.6060606060606061,20.0
noaug,128,inception_v3,tinea_corporis,0.4,0.5,0.4444444444444444,20.0
noaug,128,inception_v3,warts,0.8571428571428571,0.6,0.7058823529411765,20.0
noaug,160,inception_v3,atopic_dermatitis,0.7,0.7,0.7,20.0
noaug,160,inception_v3,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,160,inception_v3,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,160,inception_v3,sarcoptes_scabiei,0.8823529411764706,0.75,0.8108108108108109,20.0
noaug,160,inception_v3,tinea_corporis,0.5172413793103449,0.75,0.6122448979591837,20.0
noaug,160,inception_v3,warts,1.0,0.55,0.7096774193548387,20.0
noaug,192,inception_v3,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,20.0
noaug,192,inception_v3,impetigo,1.0,1.0,1.0,20.0
noaug,192,inception_v3,prickly_heat,1.0,1.0,1.0,20.0
noaug,192,inception_v3,sarcoptes_scabiei,0.8,0.8,0.8,20.0
noaug,192,inception_v3,tinea_corporis,0.5789473684210527,0.55,0.5641025641025641,20.0
noaug,192,inception_v3,warts,0.9285714285714286,0.65,0.7647058823529411,20.0
noaug,224,inception_v3,atopic_dermatitis,0.6785714285714286,0.95,0.7916666666666666,20.0
noaug,224,inception_v3,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,224,inception_v3,prickly_heat,1.0,1.0,1.0,20.0
noaug,224,inception_v3,sarcoptes_scabiei,0.8947368421052632,0.85,0.8717948717948718,20.0
noaug,224,inception_v3,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,20.0
noaug,224,inception_v3,warts,1.0,0.55,0.7096774193548387,20.0
noaug,256,inception_v3,atopic_dermatitis,0.7307692307692307,0.95,0.8260869565217391,20.0
noaug,256,inception_v3,impetigo,1.0,1.0,1.0,20.0
noaug,256,inception_v3,prickly_heat,1.0,1.0,1.0,20.0
noaug,256,inception_v3,sarcoptes_scabiei,0.95,0.95,0.95,20.0
noaug,256,inception_v3,tinea_corporis,0.5652173913043478,0.65,0.6046511627906976,20.0
noaug,256,inception_v3,warts,1.0,0.55,0.7096774193548387,20.0
noaug,299,inception_v3,atopic_dermatitis,0.75,0.9,0.8181818181818182,20.0
noaug,299,inception_v3,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,299,inception_v3,prickly_heat,1.0,1.0,1.0,20.0
noaug,299,inception_v3,sarcoptes_scabiei,0.8571428571428571,0.9,0.8780487804878049,20.0
noaug,299,inception_v3,tinea_corporis,0.7,0.7,0.7,20.0
noaug,299,inception_v3,warts,1.0,0.7,0.8235294117647058,20.0
noaug,32,mobilenet_v2,atopic_dermatitis,0.5357142857142857,0.75,0.625,20.0
noaug,32,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,32,mobilenet_v2,prickly_heat,1.0,0.8,0.8888888888888888,20.0
noaug,32,mobilenet_v2,sarcoptes_scabiei,0.8125,0.65,0.7222222222222222,20.0
noaug,32,mobilenet_v2,tinea_corporis,0.36666666666666664,0.55,0.44,20.0
noaug,32,mobilenet_v2,warts,1.0,0.35,0.5185185185185185,20.0
noaug,40,mobilenet_v2,atopic_dermatitis,0.5454545454545454,0.9,0.6792452830188679,20.0
noaug,40,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,40,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,40,mobilenet_v2,sarcoptes_scabiei,0.7333333333333333,0.55,0.6285714285714286,20.0
noaug,40,mobilenet_v2,tinea_corporis,0.5,0.45,0.47368421052631576,20.0
noaug,40,mobilenet_v2,warts,1.0,0.45,0.6206896551724138,20.0
noaug,48,mobilenet_v2,atopic_dermatitis,0.5,0.75,0.6,20.0
noaug,48,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,48,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,48,mobilenet_v2,sarcoptes_scabiei,0.5833333333333334,0.35,0.4375,20.0
noaug,48,mobilenet_v2,tinea_corporis,0.36,0.45,0.4,20.0
noaug,48,mobilenet_v2,warts,1.0,0.45,0.6206896551724138,20.0
noaug,56,mobilenet_v2,atopic_dermatitis,0.6538461538461539,0.85,0.7391304347826086,20.0
noaug,56,mobilenet_v2,impetigo,0.7692307692307693,1.0,0.8695652173913043,20.0
noaug,56,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,56,mobilenet_v2,sarcoptes_scabiei,0.5263157894736842,0.5,0.5128205128205128,20.0
noaug,56,mobilenet_v2,tinea_corporis,0.65,0.65,0.65,20.0
noaug,56,mobilenet_v2,warts,1.0,0.4,0.5714285714285714,20.0
noaug,64,mobilenet_v2,atopic_dermatitis,0.6923076923076923,0.9,0.782608695652174,20.0
noaug,64,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,64,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,64,mobilenet_v2,sarcoptes_scabiei,0.75,0.3,0.42857142857142855,20.0
noaug,64,mobilenet_v2,tinea_corporis,0.41379310344827586,0.6,0.4897959183673469,20.0
noaug,64,mobilenet_v2,warts,0.9166666666666666,0.55,0.6875,20.0
noaug,80,mobilenet_v2,atopic_dermatitis,0.6666666666666666,0.8,0.7272727272727273,20.0
noaug,80,mobilenet_v2,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,mobilenet_v2,sarcoptes_scabiei,0.7777777777777778,0.7,0.7368421052631579,20.0
noaug,80,mobilenet_v2,tinea_corporis,0.5,0.6,0.5454545454545454,20.0
noaug,80,mobilenet_v2,warts,1.0,0.6,0.75,20.0
noaug,96,mobilenet_v2,atopic_dermatitis,0.6129032258064516,0.95,0.7450980392156863,20.0
noaug,96,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
noaug,96,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,96,mobilenet_v2,sarcoptes_scabiei,0.6666666666666666,0.8,0.7272727272727273,20.0
noaug,96,mobilenet_v2,tinea_corporis,0.6153846153846154,0.4,0.48484848484848486,20.0
noaug,96,mobilenet_v2,warts,1.0,0.55,0.7096774193548387,20.0
noaug,112,mobilenet_v2,atopic_dermatitis,0.5555555555555556,1.0,0.7142857142857143,20.0
noaug,112,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,112,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,112,mobilenet_v2,sarcoptes_scabiei,0.9166666666666666,0.55,0.6875,20.0
noaug,112,mobilenet_v2,tinea_corporis,0.5625,0.45,0.5,20.0
noaug,112,mobilenet_v2,warts,1.0,0.6,0.75,20.0
noaug,128,mobilenet_v2,atopic_dermatitis,0.7407407407407407,1.0,0.851063829787234,20.0
noaug,128,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,128,mobilenet_v2,prickly_heat,1.0,1.0,1.0,20.0
noaug,128,mobilenet_v2,sarcoptes_scabiei,0.7619047619047619,0.8,0.7804878048780488,20.0
noaug,128,mobilenet_v2,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,20.0
noaug,128,mobilenet_v2,warts,1.0,0.45,0.6206896551724138,20.0
noaug,160,mobilenet_v2,atopic_dermatitis,0.76,0.95,0.8444444444444444,20.0
noaug,160,mobilenet_v2,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,160,mobilenet_v2,prickly_heat,1.0,1.0,1.0,20.0
noaug,160,mobilenet_v2,sarcoptes_scabiei,0.9,0.9,0.9,20.0
noaug,160,mobilenet_v2,tinea_corporis,0.5652173913043478,0.65,0.6046511627906976,20.0
noaug,160,mobilenet_v2,warts,1.0,0.55,0.7096774193548387,20.0
noaug,192,mobilenet_v2,atopic_dermatitis,0.7692307692307693,1.0,0.8695652173913043,20.0
noaug,192,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
noaug,192,mobilenet_v2,prickly_heat,1.0,1.0,1.0,20.0
noaug,192,mobilenet_v2,sarcoptes_scabiei,0.9411764705882353,0.8,0.8648648648648649,20.0
noaug,192,mobilenet_v2,tinea_corporis,0.5652173913043478,0.65,0.6046511627906976,20.0
noaug,192,mobilenet_v2,warts,1.0,0.7,0.8235294117647058,20.0
noaug,224,mobilenet_v2,atopic_dermatitis,0.782608695652174,0.9,0.8372093023255814,20.0
noaug,224,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,224,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,224,mobilenet_v2,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,20.0
noaug,224,mobilenet_v2,tinea_corporis,0.6666666666666666,0.7,0.6829268292682927,20.0
noaug,224,mobilenet_v2,warts,1.0,0.65,0.7878787878787878,20.0
noaug,256,mobilenet_v2,atopic_dermatitis,0.6896551724137931,1.0,0.8163265306122449,20.0
noaug,256,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,256,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,256,mobilenet_v2,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,20.0
noaug,256,mobilenet_v2,tinea_corporis,0.6470588235294118,0.55,0.5945945945945946,20.0
noaug,256,mobilenet_v2,warts,1.0,0.6,0.75,20.0
noaug,299,mobilenet_v2,atopic_dermatitis,0.7727272727272727,0.85,0.8095238095238095,20.0
noaug,299,mobilenet_v2,impetigo,1.0,1.0,1.0,20.0
noaug,299,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,299,mobilenet_v2,sarcoptes_scabiei,0.8947368421052632,0.85,0.8717948717948718,20.0
noaug,299,mobilenet_v2,tinea_corporis,0.5185185185185185,0.7,0.5957446808510638,20.0
noaug,299,mobilenet_v2,warts,1.0,0.55,0.7096774193548387,20.0
noaug,32,resnet50,atopic_dermatitis,0.6521739130434783,0.75,0.6976744186046512,20.0
noaug,32,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,32,resnet50,prickly_heat,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,32,resnet50,sarcoptes_scabiei,0.6666666666666666,0.3,0.41379310344827586,20.0
noaug,32,resnet50,tinea_corporis,0.4411764705882353,0.75,0.5555555555555556,20.0
noaug,32,resnet50,warts,0.8888888888888888,0.4,0.5517241379310345,20.0
noaug,40,resnet50,atopic_dermatitis,0.6538461538461539,0.85,0.7391304347826086,20.0
noaug,40,resnet50,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,40,resnet50,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,40,resnet50,sarcoptes_scabiei,0.8666666666666667,0.65,0.7428571428571429,20.0
noaug,40,resnet50,tinea_corporis,0.46153846153846156,0.6,0.5217391304347826,20.0
noaug,40,resnet50,warts,1.0,0.5,0.6666666666666666,20.0
noaug,48,resnet50,atopic_dermatitis,0.7307692307692307,0.95,0.8260869565217391,20.0
noaug,48,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,48,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,48,resnet50,sarcoptes_scabiei,0.6666666666666666,0.9,0.7659574468085106,20.0
noaug,48,resnet50,tinea_corporis,0.7692307692307693,0.5,0.6060606060606061,20.0
noaug,48,resnet50,warts,0.9090909090909091,0.5,0.6451612903225806,20.0
noaug,56,resnet50,atopic_dermatitis,0.6666666666666666,0.9,0.7659574468085106,20.0
noaug,56,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,56,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,56,resnet50,sarcoptes_scabiei,0.8095238095238095,0.85,0.8292682926829268,20.0
noaug,56,resnet50,tinea_corporis,0.6,0.6,0.6,20.0
noaug,56,resnet50,warts,1.0,0.45,0.6206896551724138,20.0
noaug,64,resnet50,atopic_dermatitis,0.7272727272727273,0.8,0.7619047619047619,20.0
noaug,64,resnet50,impetigo,0.8695652173913043,1.0,0.9302325581395349,20.0
noaug,64,resnet50,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,64,resnet50,sarcoptes_scabiei,0.8823529411764706,0.75,0.8108108108108109,20.0
noaug,64,resnet50,tinea_corporis,0.5555555555555556,0.75,0.6382978723404256,20.0
noaug,64,resnet50,warts,1.0,0.45,0.6206896551724138,20.0
noaug,80,resnet50,atopic_dermatitis,0.7777777777777778,0.7,0.7368421052631579,20.0
noaug,80,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,80,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,80,resnet50,sarcoptes_scabiei,0.85,0.85,0.85,20.0
noaug,80,resnet50,tinea_corporis,0.5862068965517241,0.85,0.6938775510204082,20.0
noaug,80,resnet50,warts,0.9,0.45,0.6,20.0
noaug,96,resnet50,atopic_dermatitis,0.7619047619047619,0.8,0.7804878048780488,20.0
noaug,96,resnet50,impetigo,0.8333333333333334,1.0,0.9090909090909091,20.0
noaug,96,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,96,resnet50,sarcoptes_scabiei,0.8260869565217391,0.95,0.8837209302325582,20.0
noaug,96,resnet50,tinea_corporis,0.631578947368421,0.6,0.6153846153846154,20.0
noaug,96,resnet50,warts,1.0,0.6,0.75,20.0
noaug,112,resnet50,atopic_dermatitis,0.72,0.9,0.8,20.0
noaug,112,resnet50,impetigo,0.9090909090909091,1.0,0.9523809523809523,20.0
noaug,112,resnet50,prickly_heat,1.0,1.0,1.0,20.0
noaug,112,resnet50,sarcoptes_scabiei,0.8421052631578947,0.8,0.8205128205128205,20.0
noaug,112,resnet50,tinea_corporis,0.6363636363636364,0.7,0.6666666666666666,20.0
noaug,112,resnet50,warts,1.0,0.6,0.75,20.0
noaug,128,resnet50,atopic_dermatitis,0.72,0.9,0.8,20.0
noaug,128,resnet50,impetigo,1.0,1.0,1.0,20.0
noaug,128,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,128,resnet50,sarcoptes_scabiei,0.8823529411764706,0.75,0.8108108108108109,20.0
noaug,128,resnet50,tinea_corporis,0.5416666666666666,0.65,0.5909090909090909,20.0
noaug,128,resnet50,warts,1.0,0.65,0.7878787878787878,20.0
noaug,160,resnet50,atopic_dermatitis,0.75,0.9,0.8181818181818182,20.0
noaug,160,resnet50,impetigo,1.0,1.0,1.0,20.0
noaug,160,resnet50,prickly_heat,1.0,1.0,1.0,20.0
noaug,160,resnet50,sarcoptes_scabiei,0.8947368421052632,0.85,0.8717948717948718,20.0
noaug,160,resnet50,tinea_corporis,0.5,0.65,0.5652173913043478,20.0
noaug,160,resnet50,warts,1.0,0.55,0.7096774193548387,20.0
noaug,192,resnet50,atopic_dermatitis,0.76,0.95,0.8444444444444444,20.0
noaug,192,resnet50,impetigo,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,192,resnet50,prickly_heat,1.0,1.0,1.0,20.0
noaug,192,resnet50,sarcoptes_scabiei,1.0,0.95,0.9743589743589743,20.0
noaug,192,resnet50,tinea_corporis,0.6521739130434783,0.75,0.6976744186046512,20.0
noaug,192,resnet50,warts,1.0,0.6,0.75,20.0
noaug,224,resnet50,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,20.0
noaug,224,resnet50,impetigo,1.0,1.0,1.0,20.0
noaug,224,resnet50,prickly_heat,1.0,1.0,1.0,20.0
noaug,224,resnet50,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,20.0
noaug,224,resnet50,tinea_corporis,0.5909090909090909,0.65,0.6190476190476191,20.0
noaug,224,resnet50,warts,1.0,0.6,0.75,20.0
noaug,256,resnet50,atopic_dermatitis,0.76,0.95,0.8444444444444444,20.0
noaug,256,resnet50,impetigo,1.0,1.0,1.0,20.0
noaug,256,resnet50,prickly_heat,1.0,1.0,1.0,20.0
noaug,256,resnet50,sarcoptes_scabiei,0.9047619047619048,0.95,0.926829268292683,20.0
noaug,256,resnet50,tinea_corporis,0.6190476190476191,0.65,0.6341463414634146,20.0
noaug,256,resnet50,warts,1.0,0.65,0.7878787878787878,20.0
noaug,299,resnet50,atopic_dermatitis,0.782608695652174,0.9,0.8372093023255814,20.0
noaug,299,resnet50,impetigo,1.0,1.0,1.0,20.0
noaug,299,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,20.0
noaug,299,resnet50,sarcoptes_scabiei,0.95,0.95,0.95,20.0
noaug,299,resnet50,tinea_corporis,0.6086956521739131,0.7,0.6511627906976745,20.0
noaug,299,resnet50,warts,1.0,0.65,0.7878787878787878,20.0
